ID,Date,Source,Site_ID,POC,Daily Max 8-hour PM2.5_PM10_Ozone Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
10641,5/15/2023,AirNow,420750101,7,5.6,ug/m3 LC,23,Lebanon,1,100,88101,PM2.5 - Local Conditions,30140,"Lebanon, PA",42,Pennsylvania,75,Lebanon,40.338516,-76.394788
10642,5/16/2023,AirNow,420750101,7,8.1,ug/m3 LC,34,Lebanon,1,100,88101,PM2.5 - Local Conditions,30140,"Lebanon, PA",42,Pennsylvania,75,Lebanon,40.338516,-76.394788
10643,5/17/2023,AirNow,420750101,7,5.9,ug/m3 LC,25,Lebanon,1,100,88101,PM2.5 - Local Conditions,30140,"Lebanon, PA",42,Pennsylvania,75,Lebanon,40.338516,-76.394788
10644,5/18/2023,AirNow,420750101,7,6.4,ug/m3 LC,27,Lebanon,1,100,88101,PM2.5 - Local Conditions,30140,"Lebanon, PA",42,Pennsylvania,75,Lebanon,40.338516,-76.394788
10645,5/19/2023,AirNow,420750101,7,7.8,ug/m3 LC,33,Lebanon,1,100,88101,PM2.5 - Local Conditions,30140,"Lebanon, PA",42,Pennsylvania,75,Lebanon,40.338516,-76.394788
10646,5/20/2023,AirNow,420750101,7,8.8,ug/m3 LC,37,Lebanon,1,100,88101,PM2.5 - Local Conditions,30140,"Lebanon, PA",42,Pennsylvania,75,Lebanon,40.338516,-76.394788
10647,5/21/2023,AirNow,420750101,7,16.5,ug/m3 LC,60,Lebanon,1,100,88101,PM2.5 - Local Conditions,30140,"Lebanon, PA",42,Pennsylvania,75,Lebanon,40.338516,-76.394788
10648,5/22/2023,AirNow,420750101,7,15.8,ug/m3 LC,59,Lebanon,1,100,88101,PM2.5 - Local Conditions,30140,"Lebanon, PA",42,Pennsylvania,75,Lebanon,40.338516,-76.394788
10649,5/23/2023,AirNow,420750101,7,18.4,ug/m3 LC,64,Lebanon,1,100,88101,PM2.5 - Local Conditions,30140,"Lebanon, PA",42,Pennsylvania,75,Lebanon,40.338516,-76.394788
10650,5/24/2023,AirNow,420750101,7,15.1,ug/m3 LC,57,Lebanon,1,100,88101,PM2.5 - Local Conditions,30140,"Lebanon, PA",42,Pennsylvania,75,Lebanon,40.338516,-76.394788
10651,5/25/2023,AirNow,420750101,7,4,ug/m3 LC,17,Lebanon,1,100,88101,PM2.5 - Local Conditions,30140,"Lebanon, PA",42,Pennsylvania,75,Lebanon,40.338516,-76.394788
10652,5/26/2023,AirNow,420750101,7,4.9,ug/m3 LC,20,Lebanon,1,100,88101,PM2.5 - Local Conditions,30140,"Lebanon, PA",42,Pennsylvania,75,Lebanon,40.338516,-76.394788
10653,5/27/2023,AirNow,420750101,7,7.1,ug/m3 LC,30,Lebanon,1,100,88101,PM2.5 - Local Conditions,30140,"Lebanon, PA",42,Pennsylvania,75,Lebanon,40.338516,-76.394788
10654,5/28/2023,AirNow,420750101,7,7.2,ug/m3 LC,30,Lebanon,1,100,88101,PM2.5 - Local Conditions,30140,"Lebanon, PA",42,Pennsylvania,75,Lebanon,40.338516,-76.394788
10655,5/29/2023,AirNow,420750101,7,11.7,ug/m3 LC,49,Lebanon,1,100,88101,PM2.5 - Local Conditions,30140,"Lebanon, PA",42,Pennsylvania,75,Lebanon,40.338516,-76.394788
10656,5/30/2023,AirNow,420750101,7,9.2,ug/m3 LC,38,Lebanon,1,100,88101,PM2.5 - Local Conditions,30140,"Lebanon, PA",42,Pennsylvania,75,Lebanon,40.338516,-76.394788
10657,5/31/2023,AirNow,420750101,7,15.6,ug/m3 LC,58,Lebanon,1,100,88101,PM2.5 - Local Conditions,30140,"Lebanon, PA",42,Pennsylvania,75,Lebanon,40.338516,-76.394788
10658,6/1/2023,AirNow,420750101,7,16.4,ug/m3 LC,60,Lebanon,1,100,88101,PM2.5 - Local Conditions,30140,"Lebanon, PA",42,Pennsylvania,75,Lebanon,40.338516,-76.394788
10659,6/2/2023,AirNow,420750101,7,18.1,ug/m3 LC,64,Lebanon,1,100,88101,PM2.5 - Local Conditions,30140,"Lebanon, PA",42,Pennsylvania,75,Lebanon,40.338516,-76.394788
10660,6/3/2023,AirNow,420750101,7,16.9,ug/m3 LC,61,Lebanon,1,100,88101,PM2.5 - Local Conditions,30140,"Lebanon, PA",42,Pennsylvania,75,Lebanon,40.338516,-76.394788
10661,6/4/2023,AirNow,420750101,7,9.7,ug/m3 LC,40,Lebanon,1,100,88101,PM2.5 - Local Conditions,30140,"Lebanon, PA",42,Pennsylvania,75,Lebanon,40.338516,-76.394788
10662,6/5/2023,AirNow,420750101,7,12.9,ug/m3 LC,53,Lebanon,1,100,88101,PM2.5 - Local Conditions,30140,"Lebanon, PA",42,Pennsylvania,75,Lebanon,40.338516,-76.394788
10663,6/6/2023,AirNow,420750101,7,60.7,ug/m3 LC,154,Lebanon,1,100,88101,PM2.5 - Local Conditions,30140,"Lebanon, PA",42,Pennsylvania,75,Lebanon,40.338516,-76.394788
10664,6/7/2023,AirNow,420750101,7,189.7,ug/m3 LC,240,Lebanon,1,100,88101,PM2.5 - Local Conditions,30140,"Lebanon, PA",42,Pennsylvania,75,Lebanon,40.338516,-76.394788
10665,6/8/2023,AirNow,420750101,7,156.8,ug/m3 LC,207,Lebanon,1,100,88101,PM2.5 - Local Conditions,30140,"Lebanon, PA",42,Pennsylvania,75,Lebanon,40.338516,-76.394788
10666,6/9/2023,AirNow,420750101,7,19.2,ug/m3 LC,66,Lebanon,1,100,88101,PM2.5 - Local Conditions,30140,"Lebanon, PA",42,Pennsylvania,75,Lebanon,40.338516,-76.394788
10667,1/1/2023,AirNow,420770004,7,7.5,ug/m3 LC,31,Allentown,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10668,1/2/2023,AirNow,420770004,7,11.9,ug/m3 LC,50,Allentown,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10669,1/3/2023,AirNow,420770004,7,15.7,ug/m3 LC,59,Allentown,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10670,1/4/2023,AirNow,420770004,7,14,ug/m3 LC,55,Allentown,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10671,1/5/2023,AirNow,420770004,7,7.6,ug/m3 LC,32,Allentown,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10672,1/6/2023,AirNow,420770004,7,6.6,ug/m3 LC,28,Allentown,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10673,1/7/2023,AirNow,420770004,7,5.3,ug/m3 LC,22,Allentown,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10674,1/8/2023,AirNow,420770004,7,6.1,ug/m3 LC,25,Allentown,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10675,1/9/2023,AirNow,420770004,7,10.4,ug/m3 LC,43,Allentown,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10676,1/10/2023,AirNow,420770004,7,18,ug/m3 LC,63,Allentown,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10677,1/11/2023,AirNow,420770004,7,8.8,ug/m3 LC,37,Allentown,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10678,1/12/2023,AirNow,420770004,7,9.8,ug/m3 LC,41,Allentown,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10679,1/13/2023,AirNow,420770004,7,4.5,ug/m3 LC,19,Allentown,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10680,1/14/2023,AirNow,420770004,7,2.6,ug/m3 LC,11,Allentown,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10681,1/15/2023,AirNow,420770004,7,3.5,ug/m3 LC,15,Allentown,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10682,1/16/2023,AirNow,420770004,7,4.1,ug/m3 LC,17,Allentown,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10683,1/17/2023,AirNow,420770004,7,10.1,ug/m3 LC,42,Allentown,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10684,1/18/2023,AirNow,420770004,7,10.9,ug/m3 LC,45,Allentown,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10685,1/19/2023,AirNow,420770004,7,5.7,ug/m3 LC,24,Allentown,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10686,1/20/2023,AirNow,420770004,7,4.2,ug/m3 LC,18,Allentown,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10687,1/21/2023,AirNow,420770004,7,3.2,ug/m3 LC,13,Allentown,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10688,1/22/2023,AirNow,420770004,7,9,ug/m3 LC,38,Allentown,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10689,1/23/2023,AirNow,420770004,7,4,ug/m3 LC,17,Allentown,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10690,1/24/2023,AirNow,420770004,7,8.2,ug/m3 LC,34,Allentown,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10691,1/25/2023,AirNow,420770004,7,10.5,ug/m3 LC,44,Allentown,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10692,1/26/2023,AirNow,420770004,7,5.9,ug/m3 LC,25,Allentown,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10693,1/27/2023,AirNow,420770004,7,7.7,ug/m3 LC,32,Allentown,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10694,1/28/2023,AirNow,420770004,7,8.6,ug/m3 LC,36,Allentown,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10695,1/29/2023,AirNow,420770004,7,14.3,ug/m3 LC,56,Allentown,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10696,1/30/2023,AirNow,420770004,7,14.1,ug/m3 LC,55,Allentown,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10697,1/31/2023,AirNow,420770004,7,6,ug/m3 LC,25,Allentown,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10698,2/1/2023,AirNow,420770004,7,7.1,ug/m3 LC,30,Allentown,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10699,2/2/2023,AirNow,420770004,7,16.1,ug/m3 LC,59,Allentown,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10700,2/3/2023,AirNow,420770004,7,5.1,ug/m3 LC,21,Allentown,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10701,2/4/2023,AirNow,420770004,7,3.8,ug/m3 LC,16,Allentown,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10702,2/5/2023,AirNow,420770004,7,9.7,ug/m3 LC,40,Allentown,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10703,2/6/2023,AirNow,420770004,7,13.7,ug/m3 LC,54,Allentown,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10704,2/7/2023,AirNow,420770004,7,14,ug/m3 LC,55,Allentown,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10705,2/8/2023,AirNow,420770004,7,17.1,ug/m3 LC,62,Allentown,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10706,2/9/2023,AirNow,420770004,7,17.7,ug/m3 LC,63,Allentown,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10707,2/10/2023,AirNow,420770004,7,5.6,ug/m3 LC,23,Allentown,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10708,2/11/2023,AirNow,420770004,7,4.8,ug/m3 LC,20,Allentown,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10709,2/12/2023,AirNow,420770004,7,13.9,ug/m3 LC,55,Allentown,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10710,2/13/2023,AirNow,420770004,7,5.6,ug/m3 LC,23,Allentown,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10711,2/14/2023,AirNow,420770004,7,6.5,ug/m3 LC,27,Allentown,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10712,2/15/2023,AirNow,420770004,7,7.1,ug/m3 LC,30,Allentown,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10713,2/16/2023,AirNow,420770004,7,12.8,ug/m3 LC,52,Allentown,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10714,2/17/2023,AirNow,420770004,7,8.7,ug/m3 LC,36,Allentown,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10715,2/18/2023,AirNow,420770004,7,6.5,ug/m3 LC,27,Allentown,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10716,2/19/2023,AirNow,420770004,7,11.2,ug/m3 LC,47,Allentown,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10717,2/20/2023,AirNow,420770004,7,10.4,ug/m3 LC,43,Allentown,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10718,2/21/2023,AirNow,420770004,7,8.8,ug/m3 LC,37,Allentown,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10719,2/22/2023,AirNow,420770004,7,10.7,ug/m3 LC,45,Allentown,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10720,2/23/2023,AirNow,420770004,7,20.9,ug/m3 LC,70,Allentown,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10721,2/24/2023,AirNow,420770004,7,7.9,ug/m3 LC,33,Allentown,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10722,2/25/2023,AirNow,420770004,7,8.1,ug/m3 LC,34,Allentown,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10723,2/26/2023,AirNow,420770004,7,14.5,ug/m3 LC,56,Allentown,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10724,2/27/2023,AirNow,420770004,7,6,ug/m3 LC,25,Allentown,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10725,2/28/2023,AirNow,420770004,7,7.5,ug/m3 LC,31,Allentown,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10726,3/1/2023,AirNow,420770004,7,10.2,ug/m3 LC,43,Allentown,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10727,3/2/2023,AirNow,420770004,7,8.8,ug/m3 LC,37,Allentown,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10728,3/3/2023,AirNow,420770004,7,5,ug/m3 LC,21,Allentown,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10729,3/4/2023,AirNow,420770004,7,1.4,ug/m3 LC,6,Allentown,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10730,3/5/2023,AirNow,420770004,7,5.7,ug/m3 LC,24,Allentown,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10731,3/6/2023,AirNow,420770004,7,5.7,ug/m3 LC,24,Allentown,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10732,3/7/2023,AirNow,420770004,7,3,ug/m3 LC,13,Allentown,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10733,3/8/2023,AirNow,420770004,7,2.5,ug/m3 LC,10,Allentown,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10734,3/9/2023,AirNow,420770004,7,3.9,ug/m3 LC,16,Allentown,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10735,3/10/2023,AirNow,420770004,7,7.7,ug/m3 LC,32,Allentown,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10736,3/11/2023,AirNow,420770004,7,6.7,ug/m3 LC,28,Allentown,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10737,3/12/2023,AirNow,420770004,7,4.8,ug/m3 LC,20,Allentown,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10738,3/13/2023,AirNow,420770004,7,7,ug/m3 LC,29,Allentown,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10739,3/14/2023,AirNow,420770004,7,4.9,ug/m3 LC,20,Allentown,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10740,3/15/2023,AirNow,420770004,7,2.2,ug/m3 LC,9,Allentown,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10741,3/16/2023,AirNow,420770004,7,6.3,ug/m3 LC,26,Allentown,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10742,3/17/2023,AirNow,420770004,7,17.1,ug/m3 LC,62,Allentown,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10743,3/18/2023,AirNow,420770004,7,4.6,ug/m3 LC,19,Allentown,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10744,3/19/2023,AirNow,420770004,7,4.6,ug/m3 LC,19,Allentown,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10745,3/20/2023,AirNow,420770004,7,9.2,ug/m3 LC,38,Allentown,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10746,3/21/2023,AirNow,420770004,7,10.1,ug/m3 LC,42,Allentown,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10747,3/22/2023,AirNow,420770004,7,9,ug/m3 LC,38,Allentown,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10748,3/23/2023,AirNow,420770004,7,17.7,ug/m3 LC,63,Allentown,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10749,3/24/2023,AirNow,420770004,7,7.9,ug/m3 LC,33,Allentown,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10750,3/25/2023,AirNow,420770004,7,6.5,ug/m3 LC,27,Allentown,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10751,3/26/2023,AirNow,420770004,7,5.3,ug/m3 LC,22,Allentown,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10752,3/27/2023,AirNow,420770004,7,6.9,ug/m3 LC,29,Allentown,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10753,3/28/2023,AirNow,420770004,7,6.5,ug/m3 LC,27,Allentown,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10754,3/29/2023,AirNow,420770004,7,6.8,ug/m3 LC,28,Allentown,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10755,3/30/2023,AirNow,420770004,7,4.5,ug/m3 LC,19,Allentown,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10756,3/31/2023,AirNow,420770004,7,9.7,ug/m3 LC,40,Allentown,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10757,4/1/2023,AirNow,420770004,7,7.1,ug/m3 LC,30,Allentown,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10758,4/2/2023,AirNow,420770004,7,2.9,ug/m3 LC,12,Allentown,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10759,4/3/2023,AirNow,420770004,7,5.9,ug/m3 LC,25,Allentown,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
10760,4/4/2023,AirNow,420770004,7,8.6,ug/m3 LC,36,Allentown,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,77,Lehigh,40.611944,-75.4325
